fecha,docto,folio,tipo_mov,alm_,entradas,salidas,existencias,costo_unit,cant_costear,capas,codigo_proveedor,unidad,descripcion,stock_minimo,tipo_costeo,control_almacen,stock_maximo
2022-08-29,PR00152,53344,Salida a fáb.,1,0,0.0734,64.0703,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2022-08-19,OT00040,53049,Salida a fáb.,1,0,0.132,64.1437,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2022-08-16,PP03582,52807,Salida a fáb.,1,0,0.06,64.2757,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2022-08-15,PP03583,52745,Salida a fáb.,1,0,0.084,64.3357,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2022-08-12,PP03556,52665,Salida a fáb.,1,0,1.302,64.4197,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2022-08-10,PP03579,52541,Salida a fáb.,1,0,1.736,15.7217,74.0,0,0,OXIMAGCAR,KG,OXIDO DE MAGNESIO P/CARTUCHOS,10.0,P E P S,C,300.0
2023-07-21,PR00191,67358,Salida a fáb.,1,0,5.0,13.0,88.09,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2023-07-14,PR00188,67026,Salida a fáb.,1,0,5.0,18.0,117.946,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2023-07-04,PP04422,66625,Salida a fáb.,1,0,5.0,23.0,137.85,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2023-07-04,PP04422,66624,Salida a fáb.,1,0,5.0,28.0,77.0,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2022-12-15,PP03896,58170,Salida a fáb.,1,0,2.0,8.0,137.85,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2022-10-13,PR00154,55237,Salida a fáb.,1,0,10.0,10.0,88.09,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2022-10-03,PP03688,54776,Salida a fáb.,1,0,1.0,10.0,137.85,0,0,TPV011,PZ,CLAVIJA MACHO  STD PT100,20.0,P E P S,B,40.0
2023-03-08,PP04106,61601,Salida a fáb.,1,0,4.0,0.0,0.72,0,0,ZAP0046,PZ,ZAPATA AISLADA ROJA OJILLO 1.5-3L C22-16,0.0,P E P S,MP,0.0
2022-12-22,PP03904,58456,Salida a fáb.,1,0,4.0,161.0,0.81,0,0,ZAP0030,PZ,ZAPATA AISLADA ROJA OJILLO 2.5 5L C.22-1,0.0,P E P S,MP,0.0
2022-10-20,PP01887,55978,Salida a fáb.,1,0,2.0,165.0,0.81,0,0,ZAP0030,PZ,ZAPATA AISLADA ROJA OJILLO 2.5 5L C.22-1,0.0,P E P S,MP,0.0
2023-07-10,PP04394,66846,Salida a fáb.,1,0,1.6,1.07,-180.95893,0,0,SOAC1X1/8,M,"SOLERA A/COMUN 1X1/8"" ESPESOR""",3.0,P E P S,P,6.0
2023-06-14,PP04323,65730,Salida a fáb.,1,0,0.27,2.67,-180.95893,0,0,SOAC1X1/8,M,"SOLERA A/COMUN 1X1/8"" ESPESOR""",3.0,P E P S,P,6.0
2023-06-14,PP04358,65683,Salida a fáb.,1,0,0.06,2.94,-180.95893,0,0,SOAC1X1/8,M,"SOLERA A/COMUN 1X1/8"" ESPESOR""",3.0,P E P S,P,6.0
2022-10-19,OT00004,55815,Salida a fáb.,1,0,34.5,20.54,46.67,0,0,SOAC1X1/8,M,"SOLERA A/COMUN 1X1/8"" ESPESOR""",3.0,P E P S,P,6.0
2022-10-18,PP03734,55667,Salida a fáb.,1,0,2.5,20.54,46.67,0,0,SOAC1X1/8,M,"SOLERA A/COMUN 1X1/8"" ESPESOR""",3.0,P E P S,P,6.0
2023-05-17,PP04263,64430,Salida a fáb.,1,0,36.0,184.0,5.0,0,0,CERA1514-2B,PZ,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,50.0,P E P S,I,100.0
2023-05-16,PR00170,64371,Salida a fáb.,1,0,36.0,220.0,5.0,0,0,CERA1514-2B,PZ,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,50.0,P E P S,I,100.0
2023-05-09,PP04208,64107,Salida a fáb.,1,0,36.0,256.0,5.0,0,0,CERA1514-2B,PZ,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,50.0,P E P S,I,100.0
2022-10-20,PP01934,55970,Salida a fáb.,1,0,24.0,608.0,5.0,0,0,CERA1514-2B,PZ,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,50.0,P E P S,I,100.0
2022-10-18,PP03719,55660,Salida a fáb.,1,0,30.0,632.0,5.0,0,0,CERA1514-2B,PZ,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,50.0,P E P S,I,100.0
2022-12-09,PP03889,58010,Salida a fáb.,1,0,2.0,46.0,10.0,0,0,RESTP1/4X8,PZ,RESORTE COMPACTADO Ø1/4 INT. X 8 CM,0.0,P E P S,MP,0.0
2022-10-18,PP03775,55730,Salida a fáb.,1,0,3.0,48.0,10.0,0,0,RESTP1/4X8,PZ,RESORTE COMPACTADO Ø1/4 INT. X 8 CM,0.0,P E P S,MP,0.0
2023-07-25,PP04483,67483,Salida a fáb.,1,0,2.0,44.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-07-24,PP004479,67423,Salida a fáb.,1,0,4.0,46.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-07-12,PP04436,66960,Salida a fáb.,1,0,3.0,0.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-07-12,PP04436,66958,Salida a fáb.,1,0,1.0,3.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-05-23,PP04308,64715,Salida a fáb.,1,0,1.0,0.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-05-03,PP04249,63917,Salida a fáb.,1,0,2.0,0.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-04-14,PP04190,63140,Salida a fáb.,1,0,3.0,0.0,69.86667,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-03-08,OT00056,61588,Salida a fáb.,1,0,2.0,1.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-03-01,PP04105,61301,Salida a fáb.,1,0,4.0,3.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-02-15,MA00027,60543,Salida a fáb.,1,0,16.0,7.0,77.7,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-02-10,PP04014,60316,Salida a fáb.,1,0,2.0,23.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-01-25,PP03965,59583,Salida a fáb.,1,0,3.0,9.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-01-23,PP03968,59406,Salida a fáb.,1,0,2.0,12.0,44.8,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-01-13,PP03918,59040,Salida a fáb.,1,0,16.0,14.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-12-09,PP03890,58005,Salida a fáb.,1,0,1.0,0.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-12-07,PP03866,57882,Salida a fáb.,1,0,10.0,0.0,119.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-11-09,PP03817,56829,Salida a fáb.,1,0,1.0,10.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-11-01,PP03804,56520,Salida a fáb.,1,0,1.0,11.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-10-20,PP01887,55978,Salida a fáb.,1,0,1.0,12.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-10-18,PP03775,55730,Salida a fáb.,1,0,3.0,13.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-10-18,PP03440,55638,Salida a fáb.,1,0,1.0,16.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-10-14,PP03737,55265,Salida a fáb.,1,0,1.0,17.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-10-03,PP03707,54784,Salida a fáb.,1,0,1.5,18.0,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2022-09-08,PP03675,53940,Salida a fáb.,1,0,1.0,19.5,120.0,0,0,CDROSINOX 1/4,PZ,CONECTOR DOBLEINOX 1/4,10.0,P E P S,G,30.0
2023-07-25,PP04483,67483,Salida a fáb.,1,0,4.0,374.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-07-13,PP04451,66976,Salida a fáb.,1,0,10.0,78.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-07-13,PP04450,66975,Salida a fáb.,1,0,20.0,88.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-07-12,PP04436,66958,Salida a fáb.,1,0,2.0,108.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-07-12,PP04436,66933,Salida a fáb.,1,0,6.0,110.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-06-06,PP04330,65391,Salida a fáb.,1,0,8.0,116.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-05-30,PP04296,65056,Salida a fáb.,1,0,6.0,124.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-05-29,PP04276,64950,Salida a fáb.,1,0,30.0,130.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-05-23,PP04278,64696,Salida a fáb.,1,0,30.0,160.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-05-22,PR00179,64598,Salida a fáb.,1,0,4.0,190.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-05-03,PP04249,63917,Salida a fáb.,1,0,8.0,194.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-04-14,PP04190,63140,Salida a fáb.,1,0,6.0,202.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-03-08,OT00056,61592,Salida a fáb.,1,0,2.0,208.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-03-08,OT00056,61588,Salida a fáb.,1,0,2.0,210.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-03-03,OT00056,61395,Salida a fáb.,1,0,4.0,212.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-28,PP04093,61191,Salida a fáb.,1,0,4.0,216.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-21,PP04045,60820,Salida a fáb.,1,0,10.0,220.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-20,PP04056,60744,Salida a fáb.,1,0,4.0,230.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-20,PP04056,60740,Salida a fáb.,1,0,2.0,234.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-20,PP04056,60740,Salida a fáb.,1,0,2.0,236.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-02-13,OT00056,60410,Salida a fáb.,1,0,2.0,238.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-01-23,PP03960,59403,Salida a fáb.,1,0,2.0,240.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2022-11-25,PP03863,57416,Salida a fáb.,1,0,4.0,248.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2022-10-18,PP03695,55656,Salida a fáb.,1,0,20.0,252.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2022-10-18,PP03440,55640,Salida a fáb.,1,0,20.0,272.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2022-10-14,PP03717,55263,Salida a fáb.,1,0,6.0,292.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2022-08-22,PP03609,53107,Salida a fáb.,1,0,40.0,338.0,0.35,0,0,ZA00014,PZ,ZAPATA AISLADA ROJA T/PIN CAL.18,100.0,P E P S,M,300.0
2023-07-24,BN00297,67424,Salida a fáb.,1,0,36.0,9415.9641,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-07-04,PP04410,66594,Salida a fáb.,1,0,16.0,9451.9641,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-07-03,PP04410,66547,Salida a fáb.,1,0,12.0,9467.9641,0.57235,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-06-20,PP04376,65954,Salida a fáb.,1,0,15.0,9479.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-06-15,PR00182,65786,Salida a fáb.,1,0,72.0,9494.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-06-02,PBACARTUCHO,65287,Salida a fáb.,1,0,8.0,9566.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-05-23,PP04274,64675,Salida a fáb.,1,0,25.0,9574.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-05-22,PP04280,64591,Salida a fáb.,1,0,160.0,9599.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-04-03,PP04168,62715,Salida a fáb.,1,0,8.0,9759.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-02-13,OT0006,60381,Salida a fáb.,1,0,8.0,9767.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-02-09,PP04007,60238,Salida a fáb.,1,0,12.0,9775.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-01-24,PP'03969,59481,Salida a fáb.,1,0,96.0,9787.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-01-19,PP03955,59277,Salida a fáb.,1,0,80.0,9883.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2023-01-11,PP03934,58940,Salida a fáb.,1,0,54.0,9963.9641,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-12-21,PP03906,58397,Salida a fáb.,1,0,208.0,0.0,0.29,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-28,PP03798,56383,Salida a fáb.,1,0,20.0,134.0,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-18,PP03776,55731,Salida a fáb.,1,0,80.0,9994.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-18,PP03770,55718,Salida a fáb.,1,0,60.0,10074.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-18,PP03770,55715,Salida a fáb.,1,0,30.0,10134.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-18,PP03759,55633,Salida a fáb.,1,0,18.0,10164.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-17,PP03689,55401,Salida a fáb.,1,0,3.0,10182.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-17,PP03738,55359,Salida a fáb.,1,0,4.0,10185.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-17,PP03758,55340,Salida a fáb.,1,0,90.0,10189.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-14,PP03730,55269,Salida a fáb.,1,0,12.0,10279.41,0.2864,0,0,AL8020-34,M,ALAMBRE 8020 CAL.34,1498.0,P E P S,D,2996.0
2022-10-19,PP01230,55909,Salida a fáb.,1,0,1.0,1.0,1721.0,0,0,BRIAC300-6,PZ,"BRIDA AC. COMUN Ø6"" NOM 300 LBS",0.0,P E P S,MP,0.0
2023-04-28,PP04183,63753,Salida a fáb.,1,0,20.7,27.3,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-11-11,PP03823,56926,Salida a fáb.,1,0,7.0,102.8,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-10-19,OT00026,55852,Salida a fáb.,1,0,0.25,133.005,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-10-19,OT00013,55827,Salida a fáb.,1,0,0.21,133.255,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-10-19,OT00046,55780,Salida a fáb.,1,0,0.43,133.465,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-08-29,PR00152,53346,Salida a fáb.,1,0,0.86,133.895,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-08-19,OT00040,53049,Salida a fáb.,1,0,0.44,134.755,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2022-08-12,PP03556,52665,Salida a fáb.,1,0,6.0,135.195,131.13,0,0,TUINOX7/8T-304C,M,"TUBING ACERO INOX TIPO 304 - 7/8"" Ø",24.0,P E P S,P,36.0
2023-03-31,PP04158,62581,Salida a fáb.,1,0,10.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-03-15,PP04127,61899,Salida a fáb.,1,0,12.0,10.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-03-03,CS38H1040A11,61390,Salida a fáb.,1,0,12.0,22.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-03-01,PP04086,61307,Salida a fáb.,1,0,6.0,34.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-02-28,PP04074,61187,Salida a fáb.,1,0,3.0,40.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-02-24,PP03888,61008,Salida a fáb.,1,0,12.0,43.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-02-20,PP04039,60737,Salida a fáb.,1,0,18.0,55.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-02-15,PP04035,60537,Salida a fáb.,1,0,27.0,73.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-02-01,PP04005,59953,Salida a fáb.,1,0,15.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-01-30,PP03997,59820,Salida a fáb.,1,0,24.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-01-26,PP03991,59645,Salida a fáb.,1,0,9.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-01-18,PP03940,59223,Salida a fáb.,1,0,90.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-01-17,PP03941,59168,Salida a fáb.,1,0,90.0,0.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-01-11,PP03926,58942,Salida a fáb.,1,0,12.0,58.0,0.0,0,0,CERSEP 9.97Ø,PZ,"CERAMICO SEP P/CARTUCHO ALTA 3/8""Ø",100.0,P E P S,P,36.0
2023-08-08,PP04495,68049,Salida a fáb.,1,0,30.0,231.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-08,PP04521,68021,Salida a fáb.,1,0,54.0,261.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-07,PPO4484,67987,Salida a fáb.,1,0,8.0,315.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-02,PPO4506,67858,Salida a fáb.,1,0,2.0,323.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-02,PR00193,67857,Salida a fáb.,1,0,2.0,325.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-08-02,PP04502,67824,Salida a fáb.,1,0,40.0,327.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-27,PP04494,67667,Salida a fáb.,1,0,2.0,367.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-27,PP04495,67666,Salida a fáb.,1,0,30.0,369.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-27,PP04490,67598,Salida a fáb.,1,0,2.0,399.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-26,PP04484,67521,Salida a fáb.,1,0,8.0,401.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-21,PP04471,67355,Salida a fáb.,1,0,2.0,409.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-20,PP04467,67267,Salida a fáb.,1,0,12.0,411.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-12,PP04443,66938,Salida a fáb.,1,0,20.0,423.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-12,PP04446,66936,Salida a fáb.,1,0,10.0,443.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-11,PP04439,66868,Salida a fáb.,1,0,6.0,453.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-07-07,PP04412,66760,Salida a fáb.,1,0,16.0,459.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-30,PP04259,66482,Salida a fáb.,1,0,192.0,475.0,0.19841,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-30,PP04320,66461,Salida a fáb.,1,0,1.0,667.0,0.2,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
2023-06-27,PP04382,66257,Salida a fáb.,1,0,6.0,668.0,0.1724,0,0,RONPLAM3INOX,PZ,RONDANA PLANA GALV M3,0.0,P E P S,P,36.0
